country;countryiso3code;Region;location_id
Albania;ALB;Europe;1
Albania;ALB;Europe;2
Albania;ALB;Europe;3
Albania;ALB;Europe;4
Albania;ALB;Europe;5
Albania;ALB;Europe;6
Albania;ALB;Europe;7
Albania;ALB;Europe;8
Albania;ALB;Europe;9
Albania;ALB;Europe;10
Albania;ALB;Europe;11
Albania;ALB;Europe;12
Albania;ALB;Europe;13
Albania;ALB;Europe;14
Albania;ALB;Europe;15
Albania;ALB;Europe;16
Albania;ALB;Europe;17
Albania;ALB;Europe;18
Albania;ALB;Europe;19
Albania;ALB;Europe;20
Albania;ALB;Europe;21
Albania;ALB;Europe;22
Albania;ALB;Europe;23
Albania;ALB;Europe;24
Albania;ALB;Europe;25
Albania;ALB;Europe;26
Albania;ALB;Europe;27
Albania;ALB;Europe;28
Algeria;DZA;Africa;29
Algeria;DZA;Africa;30
Algeria;DZA;Africa;31
Algeria;DZA;Africa;32
Algeria;DZA;Africa;33
Algeria;DZA;Africa;34
Algeria;DZA;Africa;35
Algeria;DZA;Africa;36
Algeria;DZA;Africa;37
Algeria;DZA;Africa;38
Algeria;DZA;Africa;39
Algeria;DZA;Africa;40
Algeria;DZA;Africa;41
Algeria;DZA;Africa;42
Algeria;DZA;Africa;43
Algeria;DZA;Africa;44
Algeria;DZA;Africa;45
Algeria;DZA;Africa;46
Algeria;DZA;Africa;47
Algeria;DZA;Africa;48
Algeria;DZA;Africa;49
Algeria;DZA;Africa;50
Angola;AGO;Africa;51
Angola;AGO;Africa;52
Angola;AGO;Africa;53
Angola;AGO;Africa;54
Angola;AGO;Africa;55
Angola;AGO;Africa;56
Angola;AGO;Africa;57
Angola;AGO;Africa;58
Angola;AGO;Africa;59
Angola;AGO;Africa;60
Armenia;ARM;Asia;61
Armenia;ARM;Asia;62
Armenia;ARM;Asia;63
Armenia;ARM;Asia;64
Armenia;ARM;Asia;65
Armenia;ARM;Asia;66
Armenia;ARM;Asia;67
Armenia;ARM;Asia;68
Armenia;ARM;Asia;69
Armenia;ARM;Asia;70
Armenia;ARM;Asia;71
Armenia;ARM;Asia;72
Armenia;ARM;Asia;73
Armenia;ARM;Asia;74
Armenia;ARM;Asia;75
Armenia;ARM;Asia;76
Armenia;ARM;Asia;77
Armenia;ARM;Asia;78
Armenia;ARM;Asia;79
Armenia;ARM;Asia;80
Armenia;ARM;Asia;81
Armenia;ARM;Asia;82
Australia;AUS;Oceania;83
Australia;AUS;Oceania;84
Australia;AUS;Oceania;85
Australia;AUS;Oceania;86
Australia;AUS;Oceania;87
Australia;AUS;Oceania;88
Australia;AUS;Oceania;89
Australia;AUS;Oceania;90
Australia;AUS;Oceania;91
Australia;AUS;Oceania;92
Australia;AUS;Oceania;93
Australia;AUS;Oceania;94
Australia;AUS;Oceania;95
Australia;AUS;Oceania;96
Australia;AUS;Oceania;97
Australia;AUS;Oceania;98
Australia;AUS;Oceania;99
Australia;AUS;Oceania;100
Australia;AUS;Oceania;101
Australia;AUS;Oceania;102
Australia;AUS;Oceania;103
Australia;AUS;Oceania;104
Australia;AUS;Oceania;105
Australia;AUS;Oceania;106
Australia;AUS;Oceania;107
Australia;AUS;Oceania;108
Australia;AUS;Oceania;109
Australia;AUS;Oceania;110
Australia;AUS;Oceania;111
Australia;AUS;Oceania;112
Australia;AUS;Oceania;113
Austria;AUT;Europe;114
Austria;AUT;Europe;115
Austria;AUT;Europe;116
Austria;AUT;Europe;117
Austria;AUT;Europe;118
Austria;AUT;Europe;119
Austria;AUT;Europe;120
Austria;AUT;Europe;121
Austria;AUT;Europe;122
Austria;AUT;Europe;123
Austria;AUT;Europe;124
Austria;AUT;Europe;125
Austria;AUT;Europe;126
Austria;AUT;Europe;127
Austria;AUT;Europe;128
Austria;AUT;Europe;129
Austria;AUT;Europe;130
Austria;AUT;Europe;131
Austria;AUT;Europe;132
Austria;AUT;Europe;133
Austria;AUT;Europe;134
Austria;AUT;Europe;135
Austria;AUT;Europe;136
Austria;AUT;Europe;137
Austria;AUT;Europe;138
Austria;AUT;Europe;139
Austria;AUT;Europe;140
Austria;AUT;Europe;141
Austria;AUT;Europe;142
Austria;AUT;Europe;143
Austria;AUT;Europe;144
Azerbaijan;AZE;Asia;145
Azerbaijan;AZE;Asia;146
Azerbaijan;AZE;Asia;147
Azerbaijan;AZE;Asia;148
Azerbaijan;AZE;Asia;149
Azerbaijan;AZE;Asia;150
Azerbaijan;AZE;Asia;151
Azerbaijan;AZE;Asia;152
Azerbaijan;AZE;Asia;153
Azerbaijan;AZE;Asia;154
Azerbaijan;AZE;Asia;155
Azerbaijan;AZE;Asia;156
Azerbaijan;AZE;Asia;157
Azerbaijan;AZE;Asia;158
Azerbaijan;AZE;Asia;159
Azerbaijan;AZE;Asia;160
Azerbaijan;AZE;Asia;161
Azerbaijan;AZE;Asia;162
Azerbaijan;AZE;Asia;163
Azerbaijan;AZE;Asia;164
Azerbaijan;AZE;Asia;165
Azerbaijan;AZE;Asia;166
Bahamas, The;BHS;Unknown;167
Bahamas, The;BHS;Unknown;168
Bahamas, The;BHS;Unknown;169
Bahamas, The;BHS;Unknown;170
Bahamas, The;BHS;Unknown;171
Bahamas, The;BHS;Unknown;172
Bahamas, The;BHS;Unknown;173
Bahamas, The;BHS;Unknown;174
Bahamas, The;BHS;Unknown;175
Bahamas, The;BHS;Unknown;176
Bahamas, The;BHS;Unknown;177
Bahamas, The;BHS;Unknown;178
Bahamas, The;BHS;Unknown;179
Bahamas, The;BHS;Unknown;180
Bahamas, The;BHS;Unknown;181
Bahamas, The;BHS;Unknown;182
Bahamas, The;BHS;Unknown;183
Bahamas, The;BHS;Unknown;184
Bahamas, The;BHS;Unknown;185
Bahamas, The;BHS;Unknown;186
Bahamas, The;BHS;Unknown;187
Bahamas, The;BHS;Unknown;188
Bahrain;BHR;Asia;189
Bahrain;BHR;Asia;190
Bahrain;BHR;Asia;191
Bahrain;BHR;Asia;192
Bahrain;BHR;Asia;193
Bahrain;BHR;Asia;194
Bahrain;BHR;Asia;195
Bahrain;BHR;Asia;196
Bahrain;BHR;Asia;197
Bahrain;BHR;Asia;198
Bahrain;BHR;Asia;199
Bahrain;BHR;Asia;200
Bahrain;BHR;Asia;201
Bahrain;BHR;Asia;202
Bahrain;BHR;Asia;203
Bahrain;BHR;Asia;204
Bahrain;BHR;Asia;205
Bahrain;BHR;Asia;206
Bahrain;BHR;Asia;207
Bahrain;BHR;Asia;208
Bahrain;BHR;Asia;209
Bahrain;BHR;Asia;210
Bahrain;BHR;Asia;211
Bahrain;BHR;Asia;212
Bahrain;BHR;Asia;213
Bangladesh;BGD;Asia;214
Bangladesh;BGD;Asia;215
Bangladesh;BGD;Asia;216
Bangladesh;BGD;Asia;217
Bangladesh;BGD;Asia;218
Bangladesh;BGD;Asia;219
Bangladesh;BGD;Asia;220
Bangladesh;BGD;Asia;221
Bangladesh;BGD;Asia;222
Bangladesh;BGD;Asia;223
Barbados;BRB;North America;224
Barbados;BRB;North America;225
Barbados;BRB;North America;226
Barbados;BRB;North America;227
Barbados;BRB;North America;228
Barbados;BRB;North America;229
Barbados;BRB;North America;230
Barbados;BRB;North America;231
Barbados;BRB;North America;232
Barbados;BRB;North America;233
Barbados;BRB;North America;234
Barbados;BRB;North America;235
Barbados;BRB;North America;236
Barbados;BRB;North America;237
Barbados;BRB;North America;238
Barbados;BRB;North America;239
Barbados;BRB;North America;240
Barbados;BRB;North America;241
Barbados;BRB;North America;242
Barbados;BRB;North America;243
Barbados;BRB;North America;244
Belarus;BLR;Europe;245
Belarus;BLR;Europe;246
Belarus;BLR;Europe;247
Belarus;BLR;Europe;248
Belarus;BLR;Europe;249
Belarus;BLR;Europe;250
Belarus;BLR;Europe;251
Belarus;BLR;Europe;252
Belarus;BLR;Europe;253
Belarus;BLR;Europe;254
Belarus;BLR;Europe;255
Belarus;BLR;Europe;256
Belarus;BLR;Europe;257
Belarus;BLR;Europe;258
Belarus;BLR;Europe;259
Belarus;BLR;Europe;260
Belarus;BLR;Europe;261
Belarus;BLR;Europe;262
Belarus;BLR;Europe;263
Belarus;BLR;Europe;264
Belarus;BLR;Europe;265
Belarus;BLR;Europe;266
Belarus;BLR;Europe;267
Belarus;BLR;Europe;268
Belarus;BLR;Europe;269
Belarus;BLR;Europe;270
Belarus;BLR;Europe;271
Belarus;BLR;Europe;272
Belarus;BLR;Europe;273
Belarus;BLR;Europe;274
Belgium;BEL;Europe;275
Belgium;BEL;Europe;276
Belgium;BEL;Europe;277
Belgium;BEL;Europe;278
Belgium;BEL;Europe;279
Belgium;BEL;Europe;280
Belgium;BEL;Europe;281
Belgium;BEL;Europe;282
Belgium;BEL;Europe;283
Belgium;BEL;Europe;284
Belgium;BEL;Europe;285
Belgium;BEL;Europe;286
Belgium;BEL;Europe;287
Belgium;BEL;Europe;288
Belgium;BEL;Europe;289
Belgium;BEL;Europe;290
Belgium;BEL;Europe;291
Belgium;BEL;Europe;292
Belgium;BEL;Europe;293
Belgium;BEL;Europe;294
Belgium;BEL;Europe;295
Belgium;BEL;Europe;296
Belgium;BEL;Europe;297
Belgium;BEL;Europe;298
Belgium;BEL;Europe;299
Belgium;BEL;Europe;300
Belgium;BEL;Europe;301
Belgium;BEL;Europe;302
Belgium;BEL;Europe;303
Belize;BLZ;North America;304
Belize;BLZ;North America;305
Belize;BLZ;North America;306
Belize;BLZ;North America;307
Belize;BLZ;North America;308
Belize;BLZ;North America;309
Belize;BLZ;North America;310
Belize;BLZ;North America;311
Belize;BLZ;North America;312
Belize;BLZ;North America;313
Belize;BLZ;North America;314
Belize;BLZ;North America;315
Belize;BLZ;North America;316
Belize;BLZ;North America;317
Belize;BLZ;North America;318
Belize;BLZ;North America;319
Belize;BLZ;North America;320
Belize;BLZ;North America;321
Belize;BLZ;North America;322
Belize;BLZ;North America;323
Belize;BLZ;North America;324
Belize;BLZ;North America;325
Belize;BLZ;North America;326
Belize;BLZ;North America;327
Belize;BLZ;North America;328
Belize;BLZ;North America;329
Belize;BLZ;North America;330
Belize;BLZ;North America;331
Belize;BLZ;North America;332
Belize;BLZ;North America;333
Belize;BLZ;North America;334
Benin;BEN;Africa;335
Benin;BEN;Africa;336
Benin;BEN;Africa;337
Benin;BEN;Africa;338
Benin;BEN;Africa;339
Benin;BEN;Africa;340
Benin;BEN;Africa;341
Benin;BEN;Africa;342
Benin;BEN;Africa;343
Benin;BEN;Africa;344
Benin;BEN;Africa;345
Benin;BEN;Africa;346
Benin;BEN;Africa;347
Benin;BEN;Africa;348
Benin;BEN;Africa;349
Benin;BEN;Africa;350
Benin;BEN;Africa;351
Benin;BEN;Africa;352
Benin;BEN;Africa;353
Benin;BEN;Africa;354
Benin;BEN;Africa;355
Benin;BEN;Africa;356
Benin;BEN;Africa;357
Benin;BEN;Africa;358
Benin;BEN;Africa;359
Bhutan;BTN;Asia;360
Bhutan;BTN;Asia;361
Bhutan;BTN;Asia;362
Bhutan;BTN;Asia;363
Bhutan;BTN;Asia;364
Bhutan;BTN;Asia;365
Bhutan;BTN;Asia;366
Bhutan;BTN;Asia;367
Bhutan;BTN;Asia;368
Bhutan;BTN;Asia;369
Bhutan;BTN;Asia;370
Bhutan;BTN;Asia;371
Bhutan;BTN;Asia;372
Bhutan;BTN;Asia;373
Bhutan;BTN;Asia;374
Bhutan;BTN;Asia;375
Bhutan;BTN;Asia;376
Bhutan;BTN;Asia;377
Bhutan;BTN;Asia;378
Bhutan;BTN;Asia;379
Bhutan;BTN;Asia;380
Bolivia;BOL;South America;381
Bolivia;BOL;South America;382
Bolivia;BOL;South America;383
Bolivia;BOL;South America;384
Bolivia;BOL;South America;385
Bolivia;BOL;South America;386
Bolivia;BOL;South America;387
Bolivia;BOL;South America;388
Bolivia;BOL;South America;389
Bolivia;BOL;South America;390
Bolivia;BOL;South America;391
Bolivia;BOL;South America;392
Bolivia;BOL;South America;393
Bolivia;BOL;South America;394
Bolivia;BOL;South America;395
Bolivia;BOL;South America;396
Bolivia;BOL;South America;397
Bolivia;BOL;South America;398
Bolivia;BOL;South America;399
Bolivia;BOL;South America;400
Bolivia;BOL;South America;401
Bolivia;BOL;South America;402
Bolivia;BOL;South America;403
Bolivia;BOL;South America;404
Bolivia;BOL;South America;405
Bolivia;BOL;South America;406
Bolivia;BOL;South America;407
Bolivia;BOL;South America;408
Bolivia;BOL;South America;409
Bolivia;BOL;South America;410
Bosnia and Herzegovina;BIH;Europe;411
Bosnia and Herzegovina;BIH;Europe;412
Bosnia and Herzegovina;BIH;Europe;413
Bosnia and Herzegovina;BIH;Europe;414
Bosnia and Herzegovina;BIH;Europe;415
Bosnia and Herzegovina;BIH;Europe;416
Botswana;BWA;Africa;417
Botswana;BWA;Africa;418
Botswana;BWA;Africa;419
Botswana;BWA;Africa;420
Botswana;BWA;Africa;421
Botswana;BWA;Africa;422
Botswana;BWA;Africa;423
Botswana;BWA;Africa;424
Botswana;BWA;Africa;425
Botswana;BWA;Africa;426
Botswana;BWA;Africa;427
Botswana;BWA;Africa;428
Botswana;BWA;Africa;429
Botswana;BWA;Africa;430
Botswana;BWA;Africa;431
Botswana;BWA;Africa;432
Botswana;BWA;Africa;433
Botswana;BWA;Africa;434
Botswana;BWA;Africa;435
Botswana;BWA;Africa;436
Botswana;BWA;Africa;437
Botswana;BWA;Africa;438
Botswana;BWA;Africa;439
Botswana;BWA;Africa;440
Brazil;BRA;South America;441
Brazil;BRA;South America;442
Brazil;BRA;South America;443
Brazil;BRA;South America;444
Brazil;BRA;South America;445
Brazil;BRA;South America;446
Brazil;BRA;South America;447
Brazil;BRA;South America;448
Brazil;BRA;South America;449
Brazil;BRA;South America;450
Brazil;BRA;South America;451
Brazil;BRA;South America;452
Brazil;BRA;South America;453
Brazil;BRA;South America;454
Brazil;BRA;South America;455
Brazil;BRA;South America;456
Brunei Darussalam;BRN;Asia;457
Brunei Darussalam;BRN;Asia;458
Brunei Darussalam;BRN;Asia;459
Brunei Darussalam;BRN;Asia;460
Brunei Darussalam;BRN;Asia;461
Brunei Darussalam;BRN;Asia;462
Brunei Darussalam;BRN;Asia;463
Brunei Darussalam;BRN;Asia;464
Brunei Darussalam;BRN;Asia;465
Brunei Darussalam;BRN;Asia;466
Brunei Darussalam;BRN;Asia;467
Brunei Darussalam;BRN;Asia;468
Brunei Darussalam;BRN;Asia;469
Brunei Darussalam;BRN;Asia;470
Brunei Darussalam;BRN;Asia;471
Brunei Darussalam;BRN;Asia;472
Brunei Darussalam;BRN;Asia;473
Brunei Darussalam;BRN;Asia;474
Brunei Darussalam;BRN;Asia;475
Brunei Darussalam;BRN;Asia;476
Brunei Darussalam;BRN;Asia;477
Brunei Darussalam;BRN;Asia;478
Brunei Darussalam;BRN;Asia;479
Brunei Darussalam;BRN;Asia;480
Brunei Darussalam;BRN;Asia;481
Brunei Darussalam;BRN;Asia;482
Brunei Darussalam;BRN;Asia;483
Brunei Darussalam;BRN;Asia;484
Brunei Darussalam;BRN;Asia;485
Brunei Darussalam;BRN;Asia;486
Brunei Darussalam;BRN;Asia;487
Bulgaria;BGR;Europe;488
Bulgaria;BGR;Europe;489
Bulgaria;BGR;Europe;490
Bulgaria;BGR;Europe;491
Bulgaria;BGR;Europe;492
Bulgaria;BGR;Europe;493
Bulgaria;BGR;Europe;494
Bulgaria;BGR;Europe;495
Bulgaria;BGR;Europe;496
Bulgaria;BGR;Europe;497
Bulgaria;BGR;Europe;498
Bulgaria;BGR;Europe;499
Bulgaria;BGR;Europe;500
Bulgaria;BGR;Europe;501
Bulgaria;BGR;Europe;502
Bulgaria;BGR;Europe;503
Bulgaria;BGR;Europe;504
Bulgaria;BGR;Europe;505
Bulgaria;BGR;Europe;506
Bulgaria;BGR;Europe;507
Bulgaria;BGR;Europe;508
Bulgaria;BGR;Europe;509
Bulgaria;BGR;Europe;510
Bulgaria;BGR;Europe;511
Bulgaria;BGR;Europe;512
Bulgaria;BGR;Europe;513
Bulgaria;BGR;Europe;514
Bulgaria;BGR;Europe;515
Bulgaria;BGR;Europe;516
Bulgaria;BGR;Europe;517
Bulgaria;BGR;Europe;518
Burkina Faso;BFA;Africa;519
Burkina Faso;BFA;Africa;520
Burkina Faso;BFA;Africa;521
Burkina Faso;BFA;Africa;522
Burkina Faso;BFA;Africa;523
Burkina Faso;BFA;Africa;524
Burkina Faso;BFA;Africa;525
Burkina Faso;BFA;Africa;526
Burkina Faso;BFA;Africa;527
Burkina Faso;BFA;Africa;528
Burkina Faso;BFA;Africa;529
Burkina Faso;BFA;Africa;530
Burkina Faso;BFA;Africa;531
Burkina Faso;BFA;Africa;532
Burkina Faso;BFA;Africa;533
Burkina Faso;BFA;Africa;534
Burkina Faso;BFA;Africa;535
Burkina Faso;BFA;Africa;536
Burkina Faso;BFA;Africa;537
Burkina Faso;BFA;Africa;538
Burkina Faso;BFA;Africa;539
Burkina Faso;BFA;Africa;540
Burkina Faso;BFA;Africa;541
Burkina Faso;BFA;Africa;542
Burkina Faso;BFA;Africa;543
Burkina Faso;BFA;Africa;544
Burkina Faso;BFA;Africa;545
Burkina Faso;BFA;Africa;546
Burkina Faso;BFA;Africa;547
Burundi;BDI;Africa;548
Burundi;BDI;Africa;549
Burundi;BDI;Africa;550
Burundi;BDI;Africa;551
Burundi;BDI;Africa;552
Burundi;BDI;Africa;553
Burundi;BDI;Africa;554
Burundi;BDI;Africa;555
Burundi;BDI;Africa;556
Burundi;BDI;Africa;557
Burundi;BDI;Africa;558
Burundi;BDI;Africa;559
Burundi;BDI;Africa;560
Burundi;BDI;Africa;561
Burundi;BDI;Africa;562
Burundi;BDI;Africa;563
Burundi;BDI;Africa;564
Burundi;BDI;Africa;565
Burundi;BDI;Africa;566
Burundi;BDI;Africa;567
Cabo Verde;CPV;Africa;568
Cabo Verde;CPV;Africa;569
Cabo Verde;CPV;Africa;570
Cabo Verde;CPV;Africa;571
Cabo Verde;CPV;Africa;572
Cabo Verde;CPV;Africa;573
Cabo Verde;CPV;Africa;574
Cabo Verde;CPV;Africa;575
Cabo Verde;CPV;Africa;576
Cabo Verde;CPV;Africa;577
Cabo Verde;CPV;Africa;578
Cabo Verde;CPV;Africa;579
Cabo Verde;CPV;Africa;580
Cabo Verde;CPV;Africa;581
Cabo Verde;CPV;Africa;582
Cabo Verde;CPV;Africa;583
Cabo Verde;CPV;Africa;584
Cabo Verde;CPV;Africa;585
Cabo Verde;CPV;Africa;586
Cabo Verde;CPV;Africa;587
Cabo Verde;CPV;Africa;588
Cabo Verde;CPV;Africa;589
Cambodia;KHM;Asia;590
Cambodia;KHM;Asia;591
Cambodia;KHM;Asia;592
Cambodia;KHM;Asia;593
Cambodia;KHM;Asia;594
Cambodia;KHM;Asia;595
Cambodia;KHM;Asia;596
Cambodia;KHM;Asia;597
Cambodia;KHM;Asia;598
Cambodia;KHM;Asia;599
Cambodia;KHM;Asia;600
Cambodia;KHM;Asia;601
Cambodia;KHM;Asia;602
Cambodia;KHM;Asia;603
Cambodia;KHM;Asia;604
Cambodia;KHM;Asia;605
Cambodia;KHM;Asia;606
Cambodia;KHM;Asia;607
Cambodia;KHM;Asia;608
Cambodia;KHM;Asia;609
Cambodia;KHM;Asia;610
Cambodia;KHM;Asia;611
Cambodia;KHM;Asia;612
Cambodia;KHM;Asia;613
Cameroon;CMR;Africa;614
Cameroon;CMR;Africa;615
Cameroon;CMR;Africa;616
Cameroon;CMR;Africa;617
Cameroon;CMR;Africa;618
Cameroon;CMR;Africa;619
Cameroon;CMR;Africa;620
Cameroon;CMR;Africa;621
Cameroon;CMR;Africa;622
Cameroon;CMR;Africa;623
Cameroon;CMR;Africa;624
Cameroon;CMR;Africa;625
Cameroon;CMR;Africa;626
Cameroon;CMR;Africa;627
Cameroon;CMR;Africa;628
Cameroon;CMR;Africa;629
Cameroon;CMR;Africa;630
Cameroon;CMR;Africa;631
Cameroon;CMR;Africa;632
Cameroon;CMR;Africa;633
Cameroon;CMR;Africa;634
Cameroon;CMR;Africa;635
Cameroon;CMR;Africa;636
Cameroon;CMR;Africa;637
Cameroon;CMR;Africa;638
Cameroon;CMR;Africa;639
Cameroon;CMR;Africa;640
Cameroon;CMR;Africa;641
Cameroon;CMR;Africa;642
Canada;CAN;North America;643
Canada;CAN;North America;644
Canada;CAN;North America;645
Canada;CAN;North America;646
Canada;CAN;North America;647
Canada;CAN;North America;648
Canada;CAN;North America;649
Canada;CAN;North America;650
Canada;CAN;North America;651
Canada;CAN;North America;652
Canada;CAN;North America;653
Canada;CAN;North America;654
Canada;CAN;North America;655
Canada;CAN;North America;656
Canada;CAN;North America;657
Canada;CAN;North America;658
Canada;CAN;North America;659
Canada;CAN;North America;660
Canada;CAN;North America;661
Canada;CAN;North America;662
Canada;CAN;North America;663
Canada;CAN;North America;664
Canada;CAN;North America;665
Canada;CAN;North America;666
Canada;CAN;North America;667
Canada;CAN;North America;668
Canada;CAN;North America;669
Central African Republic;CAF;Africa;670
Central African Republic;CAF;Africa;671
Central African Republic;CAF;Africa;672
Central African Republic;CAF;Africa;673
Central African Republic;CAF;Africa;674
Central African Republic;CAF;Africa;675
Central African Republic;CAF;Africa;676
Central African Republic;CAF;Africa;677
Central African Republic;CAF;Africa;678
Central African Republic;CAF;Africa;679
Central African Republic;CAF;Africa;680
Central African Republic;CAF;Africa;681
Central African Republic;CAF;Africa;682
Central African Republic;CAF;Africa;683
Chad;TCD;Africa;684
Chad;TCD;Africa;685
Chad;TCD;Africa;686
Chad;TCD;Africa;687
Chad;TCD;Africa;688
Chad;TCD;Africa;689
Chad;TCD;Africa;690
Chad;TCD;Africa;691
Chad;TCD;Africa;692
Chad;TCD;Africa;693
Chad;TCD;Africa;694
Chad;TCD;Africa;695
Chad;TCD;Africa;696
Chad;TCD;Africa;697
Chad;TCD;Africa;698
Chad;TCD;Africa;699
Chad;TCD;Africa;700
Chad;TCD;Africa;701
Chad;TCD;Africa;702
Chad;TCD;Africa;703
Chad;TCD;Africa;704
Chad;TCD;Africa;705
Chad;TCD;Africa;706
Chad;TCD;Africa;707
Chad;TCD;Africa;708
Chile;CHL;South America;709
Chile;CHL;South America;710
Chile;CHL;South America;711
Chile;CHL;South America;712
Chile;CHL;South America;713
Chile;CHL;South America;714
Chile;CHL;South America;715
Chile;CHL;South America;716
Chile;CHL;South America;717
Chile;CHL;South America;718
Chile;CHL;South America;719
Chile;CHL;South America;720
Chile;CHL;South America;721
Chile;CHL;South America;722
Chile;CHL;South America;723
Chile;CHL;South America;724
Chile;CHL;South America;725
Chile;CHL;South America;726
Chile;CHL;South America;727
Chile;CHL;South America;728
Chile;CHL;South America;729
Chile;CHL;South America;730
Chile;CHL;South America;731
Chile;CHL;South America;732
Chile;CHL;South America;733
Chile;CHL;South America;734
Chile;CHL;South America;735
Chile;CHL;South America;736
China;CHN;Asia;737
China;CHN;Asia;738
China;CHN;Asia;739
China;CHN;Asia;740
China;CHN;Asia;741
China;CHN;Asia;742
China;CHN;Asia;743
China;CHN;Asia;744
China;CHN;Asia;745
China;CHN;Asia;746
China;CHN;Asia;747
China;CHN;Asia;748
China;CHN;Asia;749
China;CHN;Asia;750
China;CHN;Asia;751
China;CHN;Asia;752
China;CHN;Asia;753
Colombia;COL;South America;754
Colombia;COL;South America;755
Colombia;COL;South America;756
Colombia;COL;South America;757
Colombia;COL;South America;758
Colombia;COL;South America;759
Colombia;COL;South America;760
Colombia;COL;South America;761
Colombia;COL;South America;762
Colombia;COL;South America;763
Colombia;COL;South America;764
Colombia;COL;South America;765
Colombia;COL;South America;766
Colombia;COL;South America;767
Colombia;COL;South America;768
Colombia;COL;South America;769
Colombia;COL;South America;770
Colombia;COL;South America;771
Colombia;COL;South America;772
Colombia;COL;South America;773
Colombia;COL;South America;774
